resume_skills,ai_vetted_skills,junior_skills,matched_skills_junior,is_passed,non_experienced_skills,matched_skills_non_experienced,total_resume_skills,total_vetted_skills
"ReactJS, NextJS, TypeScript, JavaScript, HTML, CSS, SASS, React Hooks, Redux, Storybook, Microfrontend, ES6, AWS, Python, Linux, Windows, Git, Bitbucket, Jest, Node.js, Express.js, MongoDB, MySQL, Webpack, Babel, VS Code, Jenkins, JIRA, Postman, Azure Boards, GitHub, REST API, Figma, Vite, Context API, JSON, Ant Design, Data Structures, Algorithms, Problem Solving","React: Mid-level | JavaScript: Junior | HTML, CSS: Mid-level",['javascript: junior'],['javascript: junior'],FALSE,[],[],40,3
"React, Vue, Node.js, Next.js, Nuxt.js, Redux, Vuex, NPM, Yarn, JSON, XML, Git, GitHub, HTML, CSS, SCSS, JavaScript, ECMAScript, TypeScript, Express.js, Babel, Webpack, REST API, MongoDB, MySQL, PostgreSQL, Bootstrap, Semantic UI, Material UI, Chakra UI, Element UI, jQuery, Socket.IO, Jest, Figma, Problem Solving, Optimization, Algorithms, Data Structures, Agile, Jira, AWS, EC2, Lambda, DynamoDB, API Gateway, CloudWatch, S3, XRay, GraphQL, Database Design, GCP, Google APIs, Storybook, React Query, React Native, Recoil.js, Web Scraping, Automation, Selenium, Appium, CI/CD, CircleCI, PHP, gRPC, Laravel, CodeIgniter, Python, C++, C, Visual Studio","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],71,3
"HTML, CSS, JavaScript, Angular, React, PHP, MySQL, WordPress, Git, Responsive Design, UI/UX Design, Cross-browser Compatibility, Google Ads, Google Analytics, Performance Optimization, Salesforce, SEO, Problem Solving","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],18,3
"Python, JavaScript, C, Next.js, React, Material UI, ShadCN UI, Framer Motion, Tailwind CSS, Bootstrap, Figma, HTML, CSS, TypeScript, Node.js, Express.js, Mongoose, NextAuth, JWT, REST APIs, Google Maps APIs, Redux, Context API, MongoDB, Jest, Git","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],26,3
"HTML, CSS, React.js, JavaScript, JQuery, Tailwind, Bootstrap, Node.js, MySQL, Firebase, AWS, Terraform, Python, Shell scripting, Linux, Figma, Adobe Illustrator","React: Senior | JavaScript: Mid-level | HTML, CSS: Mid-level",[],[],TRUE,[],[],17,3
"Java, Python, JavaScript, TypeScript, SQL, Spring, AWS, Linux, React, Node.js, Spring Boot, Terraform, HTML, CSS, CI/CD","React: Junior | JavaScript: Mid-level | HTML, CSS: Junior","['react: junior', 'html: junior', 'css: junior']","['react: junior', 'html: junior', 'css: junior']",FALSE,[],[],15,3
"Java, HTML, CSS, JavaScript, ReactJs, SQL","React: Junior | JavaScript: Mid-level | HTML, CSS: Junior","['react: junior', 'html: junior', 'css: junior']","['react: junior', 'html: junior', 'css: junior']",FALSE,[],[],6,3
"C, C++, Python, JavaScript, TypeScript, SQL, XML, ReactJS, NextJS, JQuery, Django, Redux, MySQL, MongoDB, Git, Github, PostMan, AWS, JIRA","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior']",FALSE,[],[],19,3
"React, Angular, Node.js, TypeScript, JavaScript, Amazon Web Services, HTML, CSS, Express, PostgreSQL, DynamoDB, MongoDB, Terraform, Scrum, Redux, Prisma, Docker, Kubernetes, Next.js, Auth0, WebSocket","React: Mid-level | JavaScript: Mid-level | HTML, CSS: Mid-level",[],[],FALSE,[],[],21,3
"Node.js, TypeScript, JavaScript, HTML5, CSS3, React, Next.js, Angular, Vue.js, jQuery, Electron.js, Express.js, NestJS, Featherjs, KOA, Socket.io, Fastjs, Amazon Web Services, Azure, Kubernetes, GitHub Actions, Jenkins, Terraform, Circle CI, Ansible, Firebase, Jest, Mocha, Cypress, MSSQL, PostgreSQL, MySQL, MongoDB, Redis, DynamoDB, CockroachDB, Material-UI, Tailwind CSS, Ant Design, Bootstrap, Chakra UI, Antd, AG Grid, PayPal, Stripe, Puppeteer, Selenium, Playwright","React: Senior | JavaScript: Junior | HTML, CSS: Mid-level",['javascript: junior'],['javascript: junior'],TRUE,[],[],48,3
"JavaScript, TypeScript, React.js, Next.js, REST API, Tailwind CSS, Redux Toolkit, UI/UX Design, .NET, C#, Node.js, Express.js, MongoDB, MySQL, PostgreSQL, Git, Problem Solving, Documentation, Critical Thinking","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'css: junior']",FALSE,[],[],19,3
"JavaScript, TypeScript, Ruby, Python, Elixir, C, Lua, SQL, NoSQL, HTML, CSS, React, FastAPI, Next.js, Redux, Node.js, MongoDB, C#, ASP.NET, Storybook, Shadcn/ui, TailwindCSS, Zod, Figma, OpenAI API, HubSpot, Salesforce, Lemlist, Apollo, Outreach, WordPress, Blocksy, WP Forms, WooCommerce, Elementor, SEO, Open Attestation","React: Mid-level | JavaScript: Senior | HTML, CSS: Mid-level",[],[],FALSE,[],[],37,3
"JavaScript, TypeScript, React, React Native, Next.js, Node.js, HTML, CSS, SASS, Styled-Components, GraphQL, Git, ESLint, MUI, Ant Design, Bootstrap, Dripsy, Debugging, Problem Solving, Object-Oriented Programming, Front-End Development, Tailwind CSS, Firebase Real Time Database, PostgreSQL, Strapi CMS, Redux, Jest, testing-library/react, REST API","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],29,3
"ReactJS, React Native, HTML5, JavaScript, Tailwind CSS, UI/UX Design, Node.js, Express.js, Koa.js, Python, Pusher.js, PostgreSQL, SQL, MongoDB, Firebase, Git, VS Code, Citus, PGAdmin, Postman","React: Junior | JavaScript: Junior | HTML, CSS: Mid-level","['react: junior', 'javascript: junior']","['react: junior', 'javascript: junior']",FALSE,[],[],20,3
"HTML5, CSS3, SASS, Tailwind CSS, JavaScript, React.js, Git, GitHub, Vercel, Netlify, Render, Node.js, Express, MongoDB, WebSockets, Socket.io, Problem-solving, Teamwork, Communication, Time Management","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],20,3
"Java, Python, JavaScript, Dart, Swing, Flutter, PyQt5, NumPy, Matplotlib, Figma, HTML, CSS, React, Oracle Jet, Knockout JS, Git, GitHub, SQL Server, Oracle, MySQL, Firebase, SQLite","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],22,3
"JavaScript, PHP, TypeScript, SQL, CSS3, HTML5, React.js, Angular, Laravel, Bootstrap, Symfony, Polymer, Npm, Node.js, Docker, Jenkins, Git, GitHub, Buddy, Jira, Apache, MySQL, phpMyAdmin, Agile Methodology, Linux, CCNA, MCSE, Windows Server 2008/2012, Exchange, Exchange Server 2010/2013, Photoshop, Premiere","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],32,3
"React.js, Tailwind CSS, Redux, HTML, CSS, Node.js, Express.js, MongoDB, Mongoose, Git, GitHub, Firebase, Figma, VS Code, Vercel, Netlify, Surge, Quick Learning, Active Listening, Time Management, Hardworking","React: Junior | JavaScript: Junior | HTML, CSS: Mid-level","['react: junior', 'javascript: junior']",['react: junior'],FALSE,[],[],21,3
"React.js, Node.js, Next.js, JavaScript, TypeScript, HTML, CSS, AWS, JIRA, Azure DevOps, GitHub, ServiceNow, Postman, Microsoft Office, Visual Studio Code, ALM","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],16,3
"React, HTML, CSS, JavaScript, Node.js, Python, Git, Figma, Dart, Tailwind CSS, Flutter","React: Junior | JavaScript: Not experienced | HTML, CSS: Junior","['react: junior', 'html: junior', 'css: junior']","['react: junior', 'html: junior', 'css: junior']",FALSE,['javascript: not experienced'],['javascript: not experienced'],11,3
"C/C++, Java, JavaScript, SQL, HTML, CSS, Bootstrap, React, Node.js, REST API, Express.js, MongoDB, GitHub, Visual Studio Code, Postman","React: Junior | JavaScript: Junior | HTML, CSS: Mid-level","['react: junior', 'javascript: junior']","['react: junior', 'javascript: junior']",FALSE,[],[],15,3
"Java, Python, JavaScript, SQL, HTML5, CSS3, React.js, VS Code, Docker, Selenium, Git, GitHub, Bitbucket, Jira, Data Structures and Algorithms, System Design, Flask, Angular, PyWebview, Azure Data Studio, MSSQL, React Native CLI, Firebase, OpenAI API, MongoDB, Next.js, Tailwind CSS, MERN Stack","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],28,3
"Data Structures & Algorithms, C++, Python, HTML, CSS, Bootstrap, JavaScript, TypeScript, Angular, Node.js, Design Patterns, REST APIs, SQL, Linux, Git, JIRA, Confluence, Jenkins, Docker","React: Not experienced | JavaScript: Mid-level | HTML, CSS: Junior","['html: junior', 'css: junior']","['html: junior', 'css: junior']",FALSE,['react: not experienced'],[],19,3
"React.js, Redux, TypeScript, HTML5, CSS3, JavaScript, CI/CD, AWS, Node.js, GraphQL, Express.js","React: Senior | JavaScript: Mid-level | HTML, CSS: Mid-level",[],[],FALSE,[],[],11,3
"UI/UX Design, Frontend Development, React, Graphic Design, User Experience, Brand Design, Customer Service","React: Junior | JavaScript: Mid-level | HTML, CSS: Mid-level",['react: junior'],['react: junior'],FALSE,[],[],7,3
"React.js, React Native, JavaScript, PHP, CodeIgniter, MySQL, Redux, HTML, CSS, Bootstrap, Material UI, Ant Design, Recharts, D3, Apexcharts, React Chatbot, React Pivot Table, Git, Bitbucket, Next.js, Contentful API, jQuery, CSS Media Queries","React: Junior | JavaScript: Not experienced | HTML, CSS: Junior","['react: junior', 'html: junior', 'css: junior']","['react: junior', 'html: junior', 'css: junior']",FALSE,['javascript: not experienced'],['javascript: not experienced'],23,3
"C/C++, Java, HTML, CSS, JavaScript, React, Redux, Scrum, API, OOPS, Computer Network, SDLC, DSA, Software Testing, Object Oriented Design, Visual Studio Code, Google Colab, Git, GitHub, SQL","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],20,3
"HTML5, CSS3, JavaScript, TypeScript, ReactJS, Redux, NextJS, VS Code, NPM, Babel, MongoDB, Style, Layout, CustomHooks, Postman, ARC, GIT, GitHub, JIRA, Agile-Scrum","React: Mid-level | JavaScript: Junior | HTML, CSS: Mid-level",['javascript: junior'],['javascript: junior'],TRUE,[],[],20,3
"JavaScript, React.js, Redux, Node.js, Express.js, MongoDB, SCSS, HTML5, CSS3, TypeScript, React Native, Material UI, Next.js, Ant Design, Jenkins, Jira, Git, JSON","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],18,3
"TypeScript, JavaScript, HTML5, CSS3, Angular 8+, Bootstrap, Tailwind CSS, Material-UI, RESTful APIs, Git, GitHub, Bitbucket, Jenkins, Cypress, Unit Testing, Integration Testing, Figma, Adobe Photoshop, Wireframing, Modular Design, Code Reviews, Agile Methodologies, RxJS, NgRx, Lazy Loading, AOT Compilation, Code-Splitting, Scrum","React: Junior | JavaScript: Not experienced | HTML, CSS: Junior","['react: junior', 'html: junior', 'css: junior']","['html: junior', 'css: junior']",FALSE,['javascript: not experienced'],['javascript: not experienced'],28,3
"HTML, CSS, JavaScript, React.js, Next.js, TypeScript, Git, Firebase, Postman, JIRA, Figma, VS Code, Collaboration, Problem Solving, Leadership, Time Management","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],16,3
"React.js, TypeScript, Material-UI, JavaScript, ASP.NET, C#, Java, Scrum, Jira, Confluence, REST, JSON, Git, GitHub, Bitbucket, Webpack, npm, Yarn, ESLint, Prettier, SonarCloud, Figma, Lazy Loading, Code Splitting, Performance Monitoring, Lighthouse","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']",['javascript: junior'],FALSE,[],[],26,3
"GIT, JavaScript, TypeScript, React, Gulp, Webpack, SASS, Less, Stylus, jQuery, Vite, REST API, Zustand, Next.js, TailwindCSS, React-router, ES6, JWT","React: Junior | JavaScript: Junior | HTML, CSS: Mid-level","['react: junior', 'javascript: junior']","['react: junior', 'javascript: junior']",FALSE,[],[],18,3
"JavaScript, HTML5, CSS3, React.js, Tailwind CSS, ES6, Node.js, Express, MongoDB, Python, Git, GitHub, VS Code, Vercel, Netlify, Linux, REST API, Postman, Vite, NPM","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],20,3
"React, Next.js, Spring Boot, JavaScript, AWS Lambda, AWS EC2, AWS S3, AWS IAM, AODA, WCAG, JMS, AMQP, REST APIs, SQL, NoSQL, Swagger, OpenAPI, HTML5, CSS3, Bootstrap, jQuery, Ajax, Material UI, Tailwind CSS, ES6, three.js, React Native, Context API, Java, Java EE, JSP, Servlets, JDBC, Spring MVC, Python, Django, Node.js, MySQL, MS SQL Server, MongoDB, PL/SQL Developer, Docker, Kubernetes, Jenkins, CI/CD Pipeline, Git, GitHub, GitLab, Bitbucket, Junit, Mocha.js, Chai.js, Selenium, React Testing Library, Agile/Scrum, Kanban, Eclipse, IntelliJ, PyCharm, VS Code, Apache Tomcat, IBM WebSphere, Express, Hugging Face Transformers, GPT-3, GPT-4, DALL-E, TensorFlow, PyTorch, Keras, Pandas, NumPy, Jest, Linux, Windows, macOS, Recoil, Redux, Redux Toolkit, PostgreSQL, SASS, JSS, Astro, Vue, Angular, Terraform, Azure Resource Manager, Azure DevOps, Amazon Connect, Cypress, Enzyme, SVN, SonarQube, Google Cloud Build, Google Artifact Registry, Google Cloud Monitoring, Google Cloud Logging, Google IAM","React: Mid-level | JavaScript: Junior | HTML, CSS: Mid-level",['javascript: junior'],['javascript: junior'],FALSE,[],[],98,3
"Agile Software Development, AngularJS, Angular, AEM, ASP.NET, Azure DevOps Server, C#, Cascading Style Sheets, Entity Framework, RESTful API, Git, HTML, Java EE, JavaScript, SQL, MVC, Servlets, Java, MySQL, Node.js, Python, React, Redux, Scrum, Shell Script, TypeScript, Version Control, Web Application, CI/CD, Full-stack","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],30,3
"PHP, Laravel, JavaScript, ReactJS, React Native, Node.js, Express.js, MySQL, Firebase, MongoDB, WordPress, HTML, CSS, Shopify","React: Junior | JavaScript: Junior | HTML, CSS: Mid-level","['react: junior', 'javascript: junior']","['react: junior', 'javascript: junior']",FALSE,[],[],14,3
"Android, Java, SQL, React, JavaScript, Material UI, HTML, CSS, Bootstrap, Python, PHP, Angular","React: Not experienced | JavaScript: Not experienced | HTML, CSS: Not experienced",[],[],FALSE,"['react: not experienced', 'javascript: not experienced', 'html: not experienced', 'css: not experienced']","['react: not experienced', 'javascript: not experienced', 'html: not experienced', 'css: not experienced']",12,3
"JavaScript, React.js, Redux, Flux, Webpack, WebSocket, ESLint, HTML5, CSS3, Git, jQuery, Material-UI, Bootstrap, React Native, PHP, Laravel, MySQL, TypeScript, Node.js, Python, Postman, Jira, VS Code, Chrome DevTools, Android Studio, Xcode, SCSS, GitHub, Axios","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],29,3
"JavaScript, HTML5, CSS3, React, Tailwind CSS, Node.js, Express.js, Firebase, MongoDB, Vite, VS Code, GitHub","React: Not experienced | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,['react: not experienced'],['react: not experienced'],12,3
"React, JavaScript, TypeScript, CSS Frameworks, Vite, Webpack, Redux, Git, Firebase, MongoDB, Swagger, Agile Methodologies","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'css: junior']",FALSE,[],[],12,3
"Java, C++, JavaScript, Solidity, VS Code, IntelliJ IDEA Ultimate, GitHub, React.js, Redux, Next.js, Node.js, Express.js, Git, MongoDB, MySQL, AWS, Machine Learning, Keras, pandas, HTML, CSS, Material-UI, Java Spring Boot, JWT","React: Mid-level | JavaScript: Junior | HTML, CSS: Mid-level",['javascript: junior'],['javascript: junior'],FALSE,[],[],24,3
"React Native, React, GraphQL, Relay, Vanilla JavaScript, Flow, TypeScript, Java, React Testing Library, Enzyme, Buildkite, GitHub Actions, MongoDB, Relational Databases, SQLite, Shortcut, Figma, Slack, GitHub, Firebase Crashlytics, Sentry, Android Studio, Xcode, ZenHub, Flutter, Firebase, Trello, GIT, Detox, React Native Owl","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']",['javascript: junior'],FALSE,[],[],30,3
"Python, Java, R, SQL, Java Spring Boot, YAML, JSON, Bash, AWS, Google Cloud Platform, Microsoft Azure, MySQL, MongoDB, PostgreSQL, Oracle DB, React.js, Next.js, Express.js, Node.js, RESTful APIs, AJAX Integration","React: Mid-level | JavaScript: Mid-level | HTML, CSS: Mid-level",[],[],FALSE,[],[],21,3
"HTML, CSS, JavaScript, React.js, Redux, Bootstrap, Tailwind, Node.js, Express.js, MongoDB, Git, Docker","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],12,3
"Angular, TypeScript, JavaScript, Blockchain, Git, GitHub, MySQL, HTML5, CSS3, jQuery, PHP, Node.js, PostgreSQL, Laravel, Vue.js, Composer, SASS, IoT, Google Analytics, MongoDB, NPM, Progressive Web Apps, Webpack, Envoyer, Google Cloud Platform","React: Not experienced | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,['react: not experienced'],[],25,3
